Wellname,Date_time,Temperature,Poly_1,SGx1000,Velocity_bph
Example 1h,5/22/2019 10:59:34 AM,20.912,1.576,1008.876,100
Example 1h,5/22/2019 10:59:39 AM,20.912,1.565,1008.711,100
Example 1h,5/22/2019 10:59:44 AM,20.912,1.578,1009.128,100
Example 1h,5/22/2019 10:59:49 AM,20.912,1.61,1009.216,100
Example 1h,5/22/2019 10:59:54 AM,20.912,1.639,1009.274,100
Example 1h,5/22/2019 10:59:59 AM,20.912,1.638,1009.234,100
Example 1h,5/22/2019 11:00:04 AM,20.912,1.639,1009.178,100
Example 1h,5/22/2019 11:00:09 AM,20.912,1.641,1009.344,100
Example 1h,5/22/2019 11:00:14 AM,20.912,1.656,1009.404,100
Example 1h,5/22/2019 11:00:19 AM,20.912,1.634,1008.884,100
Example 1h,5/22/2019 11:00:24 AM,20.912,1.567,1008.422,100
Example 1h,5/22/2019 11:00:29 AM,20.912,1.529,1008.505,100
Example 1h,5/22/2019 11:00:34 AM,20.912,1.519,1008.534,100
Example 1h,5/22/2019 11:00:39 AM,20.912,1.521,1008.36,100
Example 1h,5/22/2019 11:00:44 AM,20.912,1.475,1007.95,100
Example 1h,5/22/2019 11:00:49 AM,20.912,1.44,1007.998,100
Example 1h,5/22/2019 11:00:54 AM,20.912,1.458,1008.502,100
Example 1h,5/22/2019 11:00:59 AM,20.912,1.487,1008.62,100
Example 1h,5/22/2019 11:01:04 AM,20.912,1.535,1008.884,100
Example 1h,5/22/2019 11:01:09 AM,20.912,1.549,1008.935,100
Example 1h,5/22/2019 11:01:14 AM,20.912,1.535,1008.22,100
Example 1h,5/22/2019 11:01:19 AM,20.912,1.485,1008.225,100
Example 1h,5/22/2019 11:01:24 AM,20.912,1.469,1008.191,100
Example 1h,5/22/2019 11:01:29 AM,20.912,1.452,1007.95,100
Example 1h,5/22/2019 11:01:34 AM,20.912,1.422,1007.87,100
Example 1h,5/22/2019 11:01:39 AM,20.912,1.42,1008.227,100
Example 1h,5/22/2019 11:01:44 AM,20.912,1.46,1008.555,100
Example 1h,5/22/2019 11:01:49 AM,20.912,1.493,1008.492,100
Example 1h,5/22/2019 11:01:54 AM,20.912,1.51,1008.526,100
Example 1h,5/22/2019 11:01:59 AM,20.912,1.521,1008.629,100
Example 1h,5/22/2019 11:02:04 AM,20.912,1.529,1008.607,100
Example 1h,5/22/2019 11:02:09 AM,20.912,1.527,1008.461,100
Example 1h,5/22/2019 11:02:14 AM,20.912,1.523,1008.434,100
Example 1h,5/22/2019 11:02:19 AM,20.912,1.492,1008.107,100
Example 1h,5/22/2019 11:02:24 AM,20.912,1.457,1007.924,100
Example 1h,5/22/2019 11:02:29 AM,20.912,1.431,1007.954,100
Example 1h,5/22/2019 11:02:34 AM,20.912,1.416,1007.936,100
Example 1h,5/22/2019 11:02:39 AM,20.912,1.442,1008.28,100
Example 1h,5/22/2019 11:02:44 AM,20.912,1.458,1008.165,100
Example 1h,5/22/2019 11:02:49 AM,20.912,1.466,1008.446,100
Example 1h,5/22/2019 11:02:54 AM,20.912,1.503,1008.641,100
Example 1h,5/22/2019 11:02:59 AM,20.912,1.508,1008.542,100
Example 1h,5/22/2019 11:03:04 AM,20.912,1.533,1008.846,100
Example 1h,5/22/2019 11:03:09 AM,20.912,1.544,1008.591,100
Example 1h,5/22/2019 11:03:14 AM,20.912,1.516,1008.326,100
Example 1h,5/22/2019 11:03:19 AM,20.912,1.474,1008.295,100
Example 1h,5/22/2019 11:03:24 AM,20.912,1.477,1008.24,100
Example 1h,5/22/2019 11:03:29 AM,20.912,1.466,1008.163,100
Example 1h,5/22/2019 11:03:34 AM,20.912,1.454,1008.169,100
Example 1h,5/22/2019 11:27:39 AM,20.912,1.465,1008.412,100
Example 1h,5/22/2019 11:27:44 AM,20.912,1.485,1008.441,100
Example 1h,5/22/2019 11:27:49 AM,20.912,1.51,1008.714,100
Example 1h,5/22/2019 11:27:54 AM,20.912,1.521,1008.468,100
Example 1h,5/22/2019 11:27:59 AM,20.912,1.517,1008.551,100
Example 1h,5/22/2019 11:28:04 AM,20.912,1.504,1008.354,100
Example 1h,5/22/2019 11:28:09 AM,20.912,1.531,1008.838,100
Example 1h,5/22/2019 11:28:14 AM,20.912,1.519,1008.381,100
Example 1h,5/22/2019 11:28:19 AM,20.912,1.489,1008.129,100
Example 1h,5/22/2019 11:28:24 AM,20.912,1.469,1008.099,100
Example 1h,5/22/2019 11:28:29 AM,20.912,1.454,1008.105,100
Example 1h,5/22/2019 11:28:34 AM,20.912,1.466,1008.436,100
Example 1h,5/22/2019 11:28:39 AM,20.912,1.498,1008.551,100
Example 1h,5/22/2019 11:28:44 AM,20.912,1.474,1007.994,100
Example 1h,5/22/2019 11:28:49 AM,20.912,1.456,1008.125,100
Example 1h,5/22/2019 11:28:54 AM,20.912,1.46,1008.186,100
Example 1h,5/22/2019 11:28:59 AM,20.912,1.461,1008.22,100
Example 1h,5/22/2019 11:29:04 AM,20.912,1.482,1008.571,100
Example 1h,5/22/2019 11:29:09 AM,20.912,1.514,1008.758,100
Example 1h,5/22/2019 11:29:14 AM,20.912,1.537,1008.721,100
Example 1h,5/22/2019 11:29:19 AM,20.912,1.545,1008.689,100
Example 1h,5/22/2019 11:29:24 AM,20.912,1.542,1008.577,100
Example 1h,5/22/2019 11:29:29 AM,20.912,1.512,1008.318,100
Example 1h,5/22/2019 11:29:34 AM,20.912,1.515,1008.5,100
Example 1h,5/22/2019 11:29:39 AM,20.912,1.521,1008.751,100
Example 1h,5/22/2019 11:29:44 AM,20.912,1.525,1008.605,100
Example 1h,5/22/2019 11:29:49 AM,20.912,1.521,1008.56,100
Example 1h,5/22/2019 11:29:54 AM,20.912,1.498,1008.065,100
Example 1h,5/22/2019 11:29:59 AM,20.912,1.473,1008.16,100
Example 1h,5/22/2019 11:30:04 AM,20.912,1.465,1008.427,100
Example 1h,5/22/2019 11:30:09 AM,20.912,1.5,1008.635,100
Example 1h,5/22/2019 11:30:14 AM,20.912,1.518,1008.807,100
Example 1h,5/22/2019 11:30:19 AM,20.912,1.566,1009.228,100
Example 1h,5/22/2019 11:30:24 AM,20.912,1.609,1009.258,100
Example 1h,5/22/2019 11:30:29 AM,20.912,1.645,1009.451,100
Example 1h,5/22/2019 11:30:34 AM,20.912,1.671,1009.418,100
Example 1h,5/22/2019 11:30:39 AM,20.912,1.638,1008.828,100
Example 1h,5/22/2019 11:30:44 AM,20.912,1.593,1008.736,100
Example 1h,5/22/2019 11:30:49 AM,20.912,1.612,1009.324,100
Example 1h,5/22/2019 11:30:54 AM,20.912,1.628,1009.283,100
Example 1h,5/22/2019 11:30:59 AM,20.912,1.647,1009.236,100
Example 1h,5/22/2019 11:31:04 AM,20.912,1.615,1008.914,100
Example 1h,5/22/2019 11:31:09 AM,20.912,1.578,1008.547,100
Example 1h,5/22/2019 11:31:14 AM,20.912,1.534,1008.49,100
Example 1h,5/22/2019 11:31:19 AM,20.912,1.532,1008.653,100
Example 1h,5/22/2019 11:31:24 AM,20.912,1.556,1009.06,100
Example 1h,5/22/2019 11:31:29 AM,20.912,1.576,1008.885,100
Example 1h,5/22/2019 11:31:34 AM,20.912,1.591,1009.097,100
Example 1h,5/22/2019 11:31:39 AM,20.912,1.635,1009.502,100
Example 1h,5/22/2019 11:31:44 AM,20.912,1.631,1008.897,100
Example 1h,5/22/2019 11:31:49 AM,20.912,1.582,1008.475,100
Example 1h,5/22/2019 11:31:54 AM,20.912,1.529,1008.339,100
Example 1h,5/22/2019 11:31:59 AM,20.912,1.498,1008.176,100
Example 1h,5/22/2019 11:32:04 AM,20.912,1.457,1007.906,100
Example 1h,5/22/2019 11:32:09 AM,20.912,1.428,1008.049,100
Example 1h,5/22/2019 11:32:14 AM,20.912,1.424,1008.073,100
Example 1h,5/22/2019 11:32:19 AM,20.912,1.434,1008.259,100
Example 1h,5/22/2019 11:32:24 AM,20.912,1.46,1008.519,100
Example 1h,5/22/2019 11:32:29 AM,20.912,1.486,1008.4,100
Example 1h,5/22/2019 11:32:34 AM,20.912,1.496,1008.343,100
Example 1h,5/22/2019 11:32:39 AM,20.912,1.498,1008.401,100
Example 1h,5/22/2019 11:32:44 AM,20.912,1.483,1008.292,100
Example 1h,5/22/2019 11:32:49 AM,20.912,1.477,1008.158,100
Example 1h,5/22/2019 11:32:54 AM,20.912,1.453,1008.064,100
Example 1h,5/22/2019 11:32:59 AM,20.912,1.449,1008.13,100
Example 1h,5/22/2019 11:33:04 AM,20.912,1.452,1008.242,100
Example 1h,5/22/2019 11:33:09 AM,20.912,1.461,1008.384,100
Example 1h,5/22/2019 11:33:14 AM,20.912,1.475,1008.175,100
Example 1h,5/22/2019 11:33:19 AM,20.912,1.454,1008.053,100
Example 1h,5/22/2019 11:33:24 AM,20.912,1.434,1008.038,100
Example 1h,5/22/2019 11:33:29 AM,20.912,1.469,1008.625,100
Example 1h,5/22/2019 11:33:34 AM,20.912,1.463,1007.963,100
Example 1h,5/22/2019 11:33:39 AM,20.912,1.446,1008.103,100
Example 1h,5/22/2019 11:33:44 AM,20.912,1.469,1008.56,100
Example 1h,5/22/2019 11:33:49 AM,20.912,1.506,1008.562,100
Example 1h,5/22/2019 11:33:54 AM,20.912,1.504,1008.424,100
Example 1h,5/22/2019 11:33:59 AM,20.912,1.506,1008.353,100
Example 1h,5/22/2019 11:34:04 AM,20.912,1.511,1008.68,100
Example 1h,5/22/2019 11:34:09 AM,20.912,1.53,1008.634,100
Example 1h,5/22/2019 11:34:14 AM,20.912,1.532,1008.566,100
Example 1h,5/22/2019 11:34:19 AM,20.912,1.524,1008.563,100
Example 1h,5/22/2019 11:34:24 AM,20.912,1.516,1008.368,100
Example 1h,5/22/2019 11:34:29 AM,20.912,1.511,1008.563,100
Example 1h,5/22/2019 11:34:34 AM,20.912,1.529,1008.669,100
Example 1h,5/22/2019 11:34:39 AM,20.912,1.541,1008.565,100
Example 1h,5/22/2019 11:34:44 AM,20.912,1.515,1008.236,100
Example 1h,5/22/2019 11:34:49 AM,20.912,1.464,1007.91,100
Example 1h,5/22/2019 11:34:54 AM,20.912,1.43,1008.049,100
Example 1h,5/22/2019 11:34:59 AM,20.912,1.453,1008.564,100
Example 1h,5/22/2019 11:35:04 AM,20.912,1.485,1008.253,100
Example 1h,5/22/2019 11:35:09 AM,20.912,1.462,1008.174,100
Example 1h,5/22/2019 11:35:14 AM,20.912,1.476,1008.377,100
Example 1h,5/22/2019 11:35:19 AM,20.912,1.466,1008.11,100
Example 1h,5/22/2019 11:35:24 AM,20.912,1.451,1008.255,100
Example 1h,5/22/2019 11:35:29 AM,20.912,1.476,1008.517,100
Example 1h,5/22/2019 11:35:34 AM,20.912,1.536,1008.975,100
Example 1h,5/22/2019 11:35:39 AM,20.912,1.555,1008.766,100
Example 1h,5/22/2019 11:35:44 AM,20.912,1.536,1008.317,100
Example 1h,5/22/2019 11:35:49 AM,20.912,1.499,1008.334,100
Example 1h,5/22/2019 11:35:54 AM,20.912,1.499,1008.376,100
Example 1h,5/22/2019 11:35:59 AM,20.912,1.49,1008.496,100
Example 1h,5/22/2019 11:36:04 AM,20.912,1.493,1008.255,100
Example 1h,5/22/2019 11:36:09 AM,20.912,1.483,1008.19,100
Example 1h,5/22/2019 11:36:14 AM,20.912,1.448,1007.992,100
Example 1h,5/22/2019 11:36:19 AM,20.912,1.465,1008.341,100
Example 1h,5/22/2019 11:36:24 AM,20.912,1.468,1008.222,100
Example 1h,5/22/2019 11:36:29 AM,20.912,1.485,1008.393,100
Example 1h,5/22/2019 11:36:34 AM,20.912,1.452,1007.948,100
Example 1h,5/22/2019 11:36:39 AM,20.912,1.462,1008.362,100
Example 1h,5/22/2019 11:36:44 AM,20.912,1.485,1008.421,100
Example 1h,5/22/2019 11:36:49 AM,20.912,1.508,1008.811,100
Example 1h,5/22/2019 11:36:54 AM,20.912,1.528,1008.375,100
Example 1h,5/22/2019 11:36:59 AM,20.912,1.48,1007.875,100
Example 1h,5/22/2019 11:37:04 AM,20.912,1.429,1007.955,100
Example 1h,5/22/2019 11:37:09 AM,20.912,1.443,1008.093,100
Example 1h,5/22/2019 11:37:14 AM,20.912,1.455,1008.359,100
Example 1h,5/22/2019 11:37:19 AM,20.912,1.477,1008.386,100
Example 1h,5/22/2019 11:37:24 AM,20.912,1.49,1008.312,100
Example 1h,5/22/2019 11:37:29 AM,20.912,1.481,1008.274,100
Example 1h,5/22/2019 11:37:34 AM,20.912,1.453,1007.869,100
Example 1h,5/22/2019 11:37:39 AM,20.912,1.418,1007.901,100
Example 1h,5/22/2019 11:37:44 AM,20.912,1.397,1007.732,100
Example 1h,5/22/2019 11:37:49 AM,20.912,1.414,1008.183,100
Example 1h,5/22/2019 11:37:54 AM,20.912,1.441,1008.308,100
Example 1h,5/22/2019 11:37:59 AM,20.912,1.456,1008.286,100
Example 1h,5/22/2019 11:38:04 AM,20.912,1.487,1008.688,100
Example 1h,5/22/2019 11:38:09 AM,20.912,1.534,1008.645,100
Example 1h,5/22/2019 11:38:14 AM,20.912,1.541,1008.795,100
Example 1h,5/22/2019 11:38:19 AM,20.912,1.547,1008.552,100
Example 1h,5/22/2019 11:38:24 AM,20.912,1.516,1008.443,100
Example 1h,5/22/2019 11:38:29 AM,20.912,1.504,1008.504,100
Example 1h,5/22/2019 11:38:34 AM,20.912,1.524,1008.79,100
Example 1h,5/22/2019 11:38:39 AM,20.912,1.551,1008.845,100
Example 1h,5/22/2019 11:38:44 AM,20.912,1.54,1008.453,100
Example 1h,5/22/2019 11:38:49 AM,20.912,1.522,1008.622,100
Example 1h,5/22/2019 11:38:54 AM,20.912,1.548,1009.015,100
Example 1h,5/22/2019 11:38:59 AM,20.912,1.555,1008.757,100
Example 1h,5/22/2019 11:39:04 AM,20.912,1.559,1008.781,100
Example 1h,5/22/2019 11:39:09 AM,20.912,1.566,1008.612,100
Example 1h,5/22/2019 11:39:14 AM,20.912,1.544,1008.631,100
Example 1h,5/22/2019 11:39:19 AM,20.912,1.527,1008.45,100
Example 1h,5/22/2019 11:39:24 AM,20.912,1.518,1008.532,100
Example 1h,5/22/2019 11:39:29 AM,20.912,1.519,1008.657,100
Example 1h,5/22/2019 11:39:34 AM,20.912,1.548,1008.892,100
Example 1h,5/22/2019 11:39:39 AM,20.912,1.574,1009.015,100
Example 1h,5/22/2019 11:39:44 AM,20.912,1.574,1008.702,100
Example 1h,5/22/2019 11:39:49 AM,20.912,1.546,1008.447,100
Example 1h,5/22/2019 11:39:54 AM,20.912,1.521,1008.395,100
Example 1h,5/22/2019 11:39:59 AM,20.912,1.506,1008.253,100
Example 1h,5/22/2019 11:40:04 AM,20.912,1.486,1008.5,100
Example 1h,5/22/2019 11:40:09 AM,20.912,1.514,1008.736,100
Example 1h,5/22/2019 11:40:14 AM,20.912,1.534,1008.831,100
Example 1h,5/22/2019 11:40:19 AM,20.912,1.541,1008.533,100
Example 1h,5/22/2019 11:40:24 AM,20.912,1.502,1008.096,100
Example 1h,5/22/2019 11:40:29 AM,20.912,1.477,1008.096,100
Example 1h,5/22/2019 11:40:34 AM,20.912,1.443,1007.896,100
Example 1h,5/22/2019 11:40:39 AM,20.912,1.425,1007.935,100
Example 1h,5/22/2019 11:40:44 AM,20.912,1.419,1007.989,100
Example 1h,5/22/2019 11:40:49 AM,20.912,1.447,1008.494,100
Example 1h,5/22/2019 11:40:54 AM,20.912,1.467,1008.232,100
Example 1h,5/22/2019 11:40:59 AM,20.912,1.447,1007.946,100
Example 1h,5/22/2019 11:41:04 AM,20.912,1.428,1007.774,100
Example 1h,5/22/2019 11:41:09 AM,20.912,1.411,1007.977,100
Example 1h,5/22/2019 11:41:14 AM,20.912,1.42,1007.994,100
Example 1h,5/22/2019 11:41:19 AM,20.912,1.452,1008.39,100
Example 1h,5/22/2019 11:41:24 AM,20.912,1.464,1008.444,100
Example 1h,5/22/2019 11:41:29 AM,20.912,1.524,1008.982,100
Example 1h,5/22/2019 11:41:34 AM,20.912,1.578,1009.163,100
Example 1h,5/22/2019 11:41:39 AM,20.912,1.608,1009.143,100
Example 1h,5/22/2019 11:41:44 AM,20.912,1.603,1008.826,100
Example 1h,5/22/2019 11:41:49 AM,20.912,1.582,1008.902,100
Example 1h,5/22/2019 11:41:54 AM,20.912,1.577,1008.68,100
Example 1h,5/22/2019 11:41:59 AM,20.912,1.554,1008.654,100
Example 1h,5/22/2019 11:42:04 AM,20.912,1.531,1008.393,100
Example 1h,5/22/2019 11:42:09 AM,20.912,1.512,1008.562,100
Example 1h,5/22/2019 11:42:14 AM,20.912,1.524,1008.538,100
Example 1h,5/22/2019 11:42:19 AM,20.912,1.531,1008.66,100
Example 1h,5/22/2019 11:42:24 AM,20.912,1.528,1008.412,100
Example 1h,5/22/2019 11:42:29 AM,20.912,1.508,1008.383,100
Example 1h,5/22/2019 11:42:34 AM,20.912,1.502,1008.466,100
Example 1h,5/22/2019 11:42:39 AM,20.912,1.51,1008.593,100
Example 1h,5/22/2019 11:42:44 AM,20.912,1.497,1008.293,100
Example 1h,5/22/2019 11:42:49 AM,20.912,1.47,1007.993,100
Example 1h,5/22/2019 11:42:54 AM,20.912,1.444,1008.142,100
Example 1h,5/22/2019 11:42:59 AM,20.912,1.458,1008.133,100
Example 1h,5/22/2019 11:43:04 AM,20.912,1.469,1008.458,100
Example 1h,5/22/2019 11:43:09 AM,20.912,1.485,1008.362,100
Example 1h,5/22/2019 11:43:14 AM,20.912,1.493,1008.521,100
Example 1h,5/22/2019 11:43:19 AM,20.912,1.509,1008.526,100
Example 1h,5/22/2019 11:43:24 AM,20.912,1.502,1008.457,100
Example 1h,5/22/2019 11:43:29 AM,20.912,1.513,1008.515,100
Example 1h,5/22/2019 11:43:34 AM,20.912,1.492,1008.491,100
Example 1h,5/22/2019 11:43:39 AM,20.912,1.506,1008.555,100
Example 1h,5/22/2019 11:43:44 AM,20.912,1.494,1008.411,100
Example 1h,5/22/2019 11:43:49 AM,20.912,1.516,1008.458,100
Example 1h,5/22/2019 11:43:54 AM,20.912,1.501,1008.527,100
Example 1h,5/22/2019 11:43:59 AM,20.912,1.507,1008.528,100
Example 1h,5/22/2019 11:44:04 AM,20.912,1.531,1008.822,100
Example 1h,5/22/2019 11:44:09 AM,20.912,1.542,1008.493,100
Example 1h,5/22/2019 11:44:14 AM,20.912,1.513,1008.348,100
Example 1h,5/22/2019 11:44:19 AM,20.912,1.478,1007.944,100
Example 1h,5/22/2019 11:44:24 AM,20.912,1.441,1008.013,100
Example 1h,5/22/2019 11:44:29 AM,20.912,1.455,1008.36,100
Example 1h,5/22/2019 11:44:34 AM,20.912,1.511,1008.783,100
Example 1h,5/22/2019 11:44:39 AM,20.912,1.529,1008.765,100
Example 1h,5/22/2019 11:44:44 AM,20.912,1.554,1008.823,100
Example 1h,5/22/2019 11:44:49 AM,20.912,1.557,1008.72,100
Example 1h,5/22/2019 11:44:54 AM,20.912,1.538,1008.536,100
Example 1h,5/22/2019 11:44:59 AM,20.912,1.519,1008.526,100
Example 1h,5/22/2019 11:45:04 AM,20.912,1.524,1008.511,100
Example 1h,5/22/2019 11:45:09 AM,20.912,1.52,1008.738,100
Example 1h,5/22/2019 11:45:14 AM,20.912,1.548,1008.831,100
Example 1h,5/22/2019 11:45:19 AM,20.912,1.571,1009.122,100
Example 1h,5/22/2019 11:45:24 AM,20.912,1.589,1009.027,100
Example 1h,5/22/2019 11:45:29 AM,20.912,1.602,1009.111,100
Example 1h,5/22/2019 11:45:34 AM,20.912,1.619,1009.211,100
Example 1h,5/22/2019 11:45:39 AM,20.912,1.647,1009.466,100
Example 1h,5/22/2019 11:45:44 AM,20.912,1.651,1009.152,100
Example 1h,5/22/2019 11:45:49 AM,20.912,1.615,1008.917,100
Example 1h,5/22/2019 11:45:54 AM,20.912,1.617,1009.245,100
Example 1h,5/22/2019 11:45:59 AM,20.912,1.605,1008.795,100
Example 1h,5/22/2019 11:46:04 AM,20.912,1.585,1008.78,100
Example 1h,5/22/2019 11:46:09 AM,20.912,1.562,1008.607,100
Example 1h,5/22/2019 11:46:14 AM,20.912,1.525,1008.09,100
Example 1h,5/22/2019 12:06:39 PM,20.912,1.498,1008.533,100
Example 1h,5/22/2019 12:06:44 PM,20.912,1.528,1008.696,100
Example 1h,5/22/2019 12:06:49 PM,20.912,1.526,1008.625,100
Example 1h,5/22/2019 12:06:54 PM,20.912,1.508,1008.265,100
Example 1h,5/22/2019 12:06:59 PM,20.912,1.478,1008.049,100
Example 1h,5/22/2019 12:07:04 PM,20.912,1.444,1008.05,100
Example 1h,5/22/2019 12:07:09 PM,20.912,1.439,1008.126,100
Example 1h,5/22/2019 12:07:14 PM,20.912,1.439,1007.945,100
Example 1h,5/22/2019 12:07:19 PM,20.912,1.427,1008.068,100
Example 1h,5/22/2019 12:07:24 PM,20.912,1.406,1007.517,100
Example 1h,5/22/2019 12:07:29 PM,20.912,1.344,1007.072,100
Example 1h,5/22/2019 12:07:34 PM,20.912,1.275,1007.052,100
Example 1h,5/22/2019 12:07:39 PM,20.912,1.312,1007.698,100
Example 1h,5/22/2019 12:07:44 PM,20.912,1.334,1007.591,100
Example 1h,5/22/2019 12:07:49 PM,20.912,1.383,1008.262,100
Example 1h,5/22/2019 12:07:54 PM,20.912,1.424,1008.371,100
Example 1h,5/22/2019 12:07:59 PM,20.912,1.453,1008.223,100
Example 1h,5/22/2019 12:08:04 PM,20.912,1.466,1008.36,100
Example 1h,5/22/2019 12:08:09 PM,20.912,1.478,1008.499,100
Example 1h,5/22/2019 12:08:14 PM,20.912,1.482,1008.363,100
Example 1h,5/22/2019 12:08:19 PM,20.912,1.485,1008.389,100
Example 1h,5/22/2019 12:08:24 PM,20.912,1.475,1008.136,100
Example 1h,5/22/2019 12:08:29 PM,20.912,1.436,1007.872,100
Example 1h,5/22/2019 12:08:34 PM,20.912,1.402,1007.709,100
Example 1h,5/22/2019 12:08:39 PM,20.912,1.397,1008.007,100
Example 1h,5/22/2019 12:08:44 PM,20.912,1.415,1007.935,100
Example 1h,5/22/2019 12:08:49 PM,20.912,1.412,1008.044,100
Example 1h,5/22/2019 12:08:54 PM,20.912,1.434,1008.182,100
Example 1h,5/22/2019 12:08:59 PM,20.912,1.464,1008.475,100
Example 1h,5/22/2019 12:09:04 PM,20.912,1.488,1008.528,100
Example 1h,5/22/2019 12:09:09 PM,20.912,1.504,1008.51,100
Example 1h,5/22/2019 12:09:14 PM,20.912,1.505,1008.362,100
Example 1h,5/22/2019 12:09:19 PM,20.912,1.475,1008.019,100
Example 1h,5/22/2019 12:09:24 PM,20.912,1.44,1007.814,100
Example 1h,5/22/2019 12:09:29 PM,20.912,1.422,1007.999,100
Example 1h,5/22/2019 12:09:34 PM,20.912,1.433,1008.269,100
Example 1h,5/22/2019 12:09:39 PM,20.912,1.45,1008.169,100
Example 1h,5/22/2019 12:09:44 PM,20.912,1.468,1008.417,100
Example 1h,5/22/2019 12:09:49 PM,20.912,1.483,1008.405,100
Example 1h,5/22/2019 12:09:54 PM,20.912,1.502,1008.648,100
Example 1h,5/22/2019 12:09:59 PM,20.912,1.519,1008.538,100
Example 1h,5/22/2019 12:10:04 PM,20.912,1.498,1008.217,100
Example 1h,5/22/2019 12:10:09 PM,20.912,1.47,1008.044,100
Example 1h,5/22/2019 12:10:14 PM,20.912,1.419,1007.604,100
Example 1h,5/22/2019 12:10:19 PM,20.912,1.371,1007.319,100
Example 1h,5/22/2019 12:10:24 PM,20.912,1.311,1007.01,100
Example 1h,5/22/2019 12:10:29 PM,20.912,1.305,1007.481,100
Example 1h,5/22/2019 12:10:34 PM,20.912,1.299,1007.251,100
Example 1h,5/22/2019 12:10:39 PM,20.912,1.301,1007.341,100
Example 1h,5/22/2019 12:10:44 PM,20.912,1.312,1007.659,100
Example 1h,5/22/2019 12:10:49 PM,20.912,1.354,1007.765,100
Example 1h,5/22/2019 12:10:54 PM,20.912,1.376,1007.841,100
Example 1h,5/22/2019 12:10:59 PM,20.912,1.393,1008.011,100
Example 1h,5/22/2019 12:11:04 PM,20.912,1.382,1007.688,100
Example 1h,5/22/2019 12:11:09 PM,20.912,1.392,1008.003,100
Example 1h,5/22/2019 12:11:14 PM,20.912,1.416,1007.982,100
Example 1h,5/22/2019 12:11:19 PM,20.912,1.395,1007.549,100
Example 1h,5/22/2019 12:11:24 PM,20.912,1.351,1007.309,100
Example 1h,5/22/2019 12:11:29 PM,20.912,1.323,1007.21,100
Example 1h,5/22/2019 12:11:34 PM,20.912,1.31,1007.162,100
Example 1h,5/22/2019 12:11:39 PM,20.912,1.283,1007.123,100
Example 1h,5/22/2019 12:11:44 PM,20.912,1.301,1007.508,100
Example 1h,5/22/2019 12:11:49 PM,20.912,1.309,1007.417,100
Example 1h,5/22/2019 12:11:54 PM,20.912,1.304,1007.325,100
Example 1h,5/22/2019 12:11:59 PM,20.912,1.313,1007.535,100
Example 1h,5/22/2019 12:12:04 PM,20.912,1.343,1007.74,100
Example 1h,5/22/2019 12:12:09 PM,20.912,1.383,1007.981,100
Example 1h,5/22/2019 12:12:14 PM,20.912,1.431,1008.401,100
Example 1h,5/22/2019 12:12:19 PM,20.912,1.433,1008.051,100
Example 1h,5/22/2019 12:12:24 PM,20.912,1.477,1008.634,100
Example 1h,5/22/2019 12:12:29 PM,20.912,1.499,1008.406,100
Example 1h,5/22/2019 12:12:34 PM,20.912,1.499,1008.484,100
Example 1h,5/22/2019 12:12:39 PM,20.912,1.479,1008.11,100
Example 1h,5/22/2019 12:12:44 PM,20.912,1.441,1007.875,100
Example 1h,5/22/2019 12:12:49 PM,20.912,1.391,1007.437,100
Example 1h,5/22/2019 12:12:54 PM,20.912,1.37,1007.756,100
Example 1h,5/22/2019 12:12:59 PM,20.912,1.399,1008.068,100
Example 1h,5/22/2019 12:13:04 PM,20.912,1.417,1008.088,100
Example 1h,5/22/2019 12:13:09 PM,20.912,1.419,1008.073,100
Example 1h,5/22/2019 12:13:14 PM,20.912,1.417,1007.817,100
Example 1h,5/22/2019 12:13:19 PM,20.912,1.42,1008.039,100
Example 1h,5/22/2019 12:13:24 PM,20.912,1.417,1007.8,100
Example 1h,5/22/2019 12:13:29 PM,20.912,1.385,1007.547,100
Example 1h,5/22/2019 12:13:34 PM,20.912,1.333,1007.211,100
Example 1h,5/22/2019 12:13:39 PM,20.912,1.308,1007.466,100
Example 1h,5/22/2019 12:13:44 PM,20.912,1.332,1007.574,100
Example 1h,5/22/2019 12:13:49 PM,20.912,1.343,1007.603,100
Example 1h,5/22/2019 12:13:54 PM,20.912,1.33,1007.539,100
Example 1h,5/22/2019 12:13:59 PM,20.912,1.36,1007.625,100
Example 1h,5/22/2019 12:14:04 PM,20.912,1.342,1007.447,100
Example 1h,5/22/2019 12:14:09 PM,20.912,1.335,1007.401,100
Example 1h,5/22/2019 12:14:14 PM,20.912,1.324,1007.333,100
Example 1h,5/22/2019 12:14:19 PM,20.912,1.303,1007.294,100
Example 1h,5/22/2019 12:14:24 PM,20.912,1.311,1007.582,100
Example 1h,5/22/2019 12:14:29 PM,20.912,1.315,1007.441,100
Example 1h,5/22/2019 12:14:34 PM,20.912,1.339,1007.606,100
Example 1h,5/22/2019 12:14:39 PM,20.912,1.349,1007.735,100
Example 1h,5/22/2019 12:14:44 PM,20.912,1.378,1007.869,100
Example 1h,5/22/2019 12:14:49 PM,20.912,1.39,1007.867,100
Example 1h,5/22/2019 12:14:54 PM,20.912,1.418,1008.253,100
Example 1h,5/22/2019 12:14:59 PM,20.912,1.431,1008.224,100
Example 1h,5/22/2019 12:15:04 PM,20.912,1.464,1008.339,100
Example 1h,5/22/2019 12:15:09 PM,20.912,1.481,1008.461,100
Example 1h,5/22/2019 12:15:14 PM,20.912,1.473,1008.181,100
