Q_liq,psi,temp,gor,wcut,ID,TVD,fbhp
6360,2495,100,0.952724359,0.803773585,6.094,10000,6456.54
6432,2390,100,0.905660377,0.802238806,6.094,10000,6360.74
6360,2390,100,0.846698113,0.8,6.094,10000,6373.39
6432,2385,100,0.87037037,0.798507463,6.094,10000,6359.2
6480,2385,100,0.838734568,0.8,6.094,10000,6370.94
7152,2380,100,0.880503145,0.822147651,6.094,10000,6394.8
6384,2380,100,0.892295597,0.80075188,6.094,10000,6351.63
6456,2375,100,0.800757576,0.795539033,6.094,10000,6364.25
6480,2375,100,0.822327044,0.803703704,6.094,10000,6371.7
6456,2370,100,0.87345679,0.799256506,6.094,10000,6344.47
6384,2365,100,0.880503145,0.80075188,6.094,10000,6339.78
6336,2360,100,0.775462963,0.795454545,6.094,10000,6355.92
6312,2355,100,0.822115385,0.802281369,6.094,10000,6348.64
6360,2355,100,0.931603774,0.8,6.094,10000,6313.67
6312,2350,100,0.811320755,0.798479087,6.094,10000,6340.32
6336,2350,100,0.916666667,0.803030303,6.094,10000,6318.2
6312,2345,100,1.048611111,0.794676806,6.094,10000,6260
6264,2345,100,0.963050314,0.796934866,6.094,10000,6288.69
6240,2340,100,0.912808642,0.792307692,6.094,10000,6289.86
6240,2335,100,1.048611111,0.792307692,6.094,10000,6245.1
6240,2330,100,1.083333333,0.784615385,6.094,10000,6215.02
6144,2325,100,1.00530303,0.78515625,6.094,10000,6233.94
6072,2325,100,0.954475309,0.786561265,6.094,10000,6251.55
6024,2320,100,0.948302469,0.784860558,6.094,10000,6245.13
6048,2320,100,1.018081761,0.78968254,6.094,10000,6233.29
6000,2315,100,1.000757576,0.78,6.094,10000,6215.24
6048,2315,100,0.970679012,0.785714286,6.094,10000,6234.93
6024,2310,100,1.00154321,0.784860558,6.094,10000,6218.96
6288,2310,100,1.022486772,0.759541985,6.094,10000,6166.32
6360,2305,100,1.136067708,0.758490566,6.094,10000,6122.75
6264,2305,100,1.079365079,0.75862069,6.094,10000,6140.99
6312,2305,100,1.033854167,0.756653992,6.094,10000,6152.24
6312,2300,100,1.073412698,0.760456274,6.094,10000,6141.37
6288,2300,100,1.114417989,0.759541985,6.094,10000,6126.43
6240,2395,100,1.105510753,0.761538462,6.094,10000,6230.01
6144,2395,100,1.088114754,0.76171875,6.094,10000,6235.64
6216,2390,100,1.060846561,0.756756757,6.094,10000,6230.1
6264,2390,100,1.090725806,0.762452107,6.094,10000,6231.39
6192,2285,100,1.066532258,0.759689922,6.094,10000,6126.55
6240,2285,100,1.072089947,0.757692308,6.094,10000,6121.1
6168,2280,100,1.027553763,0.758754864,6.094,10000,6132.31
6216,2275,100,0.998655914,0.760617761,6.094,10000,6140.17
6120,2270,100,1.146174863,0.760784314,6.094,10000,6087.72
8304,2225,100,0.993351064,0.728323699,6.094,10000,6039.17
8160,2200,100,0.96712963,0.735294118,6.094,10000,6034.81
8136,2185,100,0.972527473,0.731563422,6.094,10000,6010.85
8064,2180,100,1.017592593,0.732142857,6.094,10000,5990.1
7992,2175,100,1.049242424,0.735735736,6.094,10000,5979.88
7992,2170,100,0.933608059,0.726726727,6.094,10000,6000.96
8016,2170,100,0.918518519,0.730538922,6.094,10000,6013.12
7968,2165,100,0.961574074,0.728915663,6.094,10000,5989.16
7968,2165,100,1.032509158,0.725903614,6.094,10000,5957.68
7896,2160,100,0.998148148,0.726443769,6.094,10000,5965.95
7896,2155,100,1.031367041,0.729483283,6.094,10000,5954.04
8040,2150,100,1.001373626,0.728358209,6.094,10000,5958.32
7920,2145,100,1.049157303,0.73030303,6.094,10000,5938.81
7920,2140,100,0.920833333,0.727272727,6.094,10000,5975.64
7896,2130,100,0.930555556,0.726443769,6.094,10000,5960.26
7824,2125,100,0.934925094,0.726993865,6.094,10000,5954.2
7896,2120,100,0.929487179,0.723404255,6.094,10000,5945.2
7800,2115,100,0.930397727,0.729230769,6.094,10000,5949.36
7824,2110,100,0.854166667,0.72392638,6.094,10000,5964.13
7848,2110,100,0.937734082,0.727828746,6.094,10000,5939.24
7824,2105,100,0.944907407,0.72392638,6.094,10000,5924.62
7728,2100,100,0.929924242,0.726708075,6.094,10000,5929.59
7728,2090,100,0.945224719,0.723602484,6.094,10000,5908.2
7776,2080,100,0.966292135,0.725308642,6.094,10000,5893.06
7632,2070,100,0.954022989,0.726415094,6.094,10000,5888.86
7752,2060,100,0.958333333,0.724458204,6.094,10000,5873.88
7704,2055,100,0.941479401,0.722741433,6.094,10000,5872.02
7776,2050,100,1.025925926,0.722222222,6.094,10000,5834.09
7680,2045,100,1.012172285,0.721875,6.094,10000,5833.22
7656,2040,100,1.162921348,0.721003135,6.094,10000,5770.02
7680,2030,100,1.027314815,0.71875,6.094,10000,5806.3
7680,2025,100,0.936355311,0.715625,6.094,10000,5830.78
7704,2020,100,1.176851852,0.719626168,6.094,10000,5741.4
7632,2015,100,1.161516854,0.720125786,6.094,10000,5742.64
7632,2010,100,1.0125,0.716981132,6.094,10000,5787.92
7632,2010,100,1.118913858,0.720125786,6.094,10000,5753.26
7608,2005,100,1.134722222,0.716088328,6.094,10000,5734.38
7704,2005,100,1.033424908,0.716510903,6.094,10000,5774.01
7632,2000,100,1.103240741,0.716981132,6.094,10000,5742.79
7608,1995,100,1.020833333,0.716088328,6.094,10000,5767.45
7560,1990,100,1.081460674,0.717460317,6.094,10000,5741.34
7632,1985,100,1.034722222,0.716981132,6.094,10000,5753.35
7536,1980,100,1.014981273,0.71656051,6.094,10000,5754.77
7608,1980,100,0.969444444,0.716088328,6.094,10000,5771.86
7560,1975,100,1.005149813,0.717460317,6.094,10000,5755.05
7560,1970,100,0.964351852,0.714285714,6.094,10000,5760.2
7440,1965,100,1.245738636,0.716129032,6.094,10000,5648.54
7440,1960,100,1.05758427,0.712903226,6.094,10000,5710.52
