Q_liq,psi,temp,gor,wcut,ID,TVD,fbhp
11400,1725,100,1.063086854,0.701052632,6.094,10000,5742.56
11520,1715,100,1.091200466,0.702083333,6.094,10000,5721.97
11448,1700,100,1.045774648,0.70230608,6.094,10000,5726.42
11304,1690,100,1.135638298,0.700636943,6.094,10000,5666.62
11424,1680,100,0.953638498,0.701680672,6.094,10000,5746.01
11280,1675,100,1.011011905,0.70212766,6.094,10000,5711.44
11304,1665,100,1.028169014,0.6985138,6.094,10000,5686.48
11304,1660,100,1.018452381,0.702760085,6.094,10000,5693.48
11232,1645,100,1.109821429,0.700854701,6.094,10000,5627.65
11256,1635,100,1.021882494,0.703624733,6.094,10000,5663.85
12600,1545,100,1.060457516,0.708571429,6.094,10000,5580.86
12480,1540,100,0.986827957,0.701923077,6.094,10000,5595.8
12456,1530,100,1.132949561,0.707129094,6.094,10000,5521.84
11952,1525,100,0.960227273,0.690763052,6.094,10000,5560.83
11832,1515,100,1.039747807,0.69168357,6.094,10000,5507.13
11736,1505,100,1.051048565,0.691206544,6.094,10000,5487.59
11736,1495,100,0.988017429,0.687116564,6.094,10000,5501.18
11712,1485,100,0.97,0.692622951,6.094,10000,5508.87
11688,1470,100,0.981907895,0.68788501,6.094,10000,5476.75
11592,1460,100,1.000555556,0.689440994,6.094,10000,5455.61
11664,1455,100,1.042770419,0.689300412,6.094,10000,5428.19
11472,1450,100,1.020973154,0.688284519,6.094,10000,5427.89
11640,1445,100,1.01754386,0.686597938,6.094,10000,5423.8
11448,1440,100,1.063478747,0.687631027,6.094,10000,5391.59
11544,1435,100,1.0075,0.688149688,6.094,10000,5420.34
11592,1430,100,1.063741722,0.6873706,6.094,10000,5382.11
11616,1425,100,0.905,0.690082645,6.094,10000,5469.8
11544,1415,100,0.967841163,0.69022869,6.094,10000,5421.88
11544,1405,100,0.940555556,0.688149688,6.094,10000,5422.4
11400,1395,100,1.035754505,0.688421053,6.094,10000,5354.49
11592,1385,100,0.966611479,0.6873706,6.094,10000,5383.77
11472,1370,100,0.983952703,0.690376569,6.094,10000,5359.38
11400,1360,100,0.961451247,0.690526316,6.094,10000,5360.32
11544,1350,100,0.987612613,0.692307692,6.094,10000,5339.44
11400,1340,100,0.974662162,0.688421053,6.094,10000,5324.48
12408,1335,100,1.091111111,0.709864603,6.094,10000,5318.21
12624,1255,100,1.147633745,0.692015209,6.094,10000,5153.54
12336,1235,100,1.122641509,0.690661479,6.094,10000,5133.31
12288,1225,100,1.1671875,0.6875,6.094,10000,5086.84
12144,1215,100,1.040618449,0.685770751,6.094,10000,5143.03
12048,1205,100,1.065286624,0.687250996,6.094,10000,5116.33
11928,1195,100,1.270967742,0.688128773,6.094,10000,4981.07
11808,1185,100,1.018668831,0.68699187,6.094,10000,5114.6
11712,1180,100,1.317741935,0.682377049,6.094,10000,4914.32
11736,1170,100,1.279491342,0.685071575,6.094,10000,4930.64
11592,1165,100,1.14939693,0.685300207,6.094,10000,4999.82
11568,1155,100,1.017817982,0.684647303,6.094,10000,5066.71
11448,1145,100,1.101111111,0.685534591,6.094,10000,5001.39
11352,1130,100,1.246903153,0.687103594,6.094,10000,4892.87
11280,1125,100,1.16442953,0.682978723,6.094,10000,4925.94
11208,1120,100,1.087837838,0.683083512,6.094,10000,4967
11136,1110,100,1.005349099,0.681034483,6.094,10000,5001.79
11208,1100,100,1.116610738,0.680942184,6.094,10000,4917.05
11088,1095,100,1.108843537,0.681818182,6.094,10000,4914.92
10968,1090,100,1.163505747,0.682713348,6.094,10000,4873.38
10968,1080,100,1.10216895,0.680525164,6.094,10000,4893.99
10896,1075,100,1.076769406,0.678414097,6.094,10000,4897.08
10800,1070,100,1.136781609,0.677777778,6.094,10000,4848.13
10728,1065,100,1.105593607,0.673378076,6.094,10000,4849.51
10656,1060,100,1.139739229,0.668918919,6.094,10000,4807.84
10680,1055,100,1.136415525,0.671910112,6.094,10000,4810.52
10584,1050,100,1.094827586,0.671201814,6.094,10000,4828.56
10608,1050,100,1.028935185,0.674208145,6.094,10000,4881.57
10704,1050,100,1.075287356,0.674887892,6.094,10000,4853.26
10608,1045,100,1.056235431,0.676470588,6.094,10000,4860.66
10656,1040,100,1.012152778,0.675675676,6.094,10000,4883.28
10680,1035,100,1.036421911,0.678651685,6.094,10000,4867.88
10560,1030,100,1.081866197,0.677272727,6.094,10000,4823.29
10800,1020,100,1.119252874,0.677777778,6.094,10000,4789.39
10920,1010,100,1.087472406,0.668131868,6.094,10000,4777.71
10728,990,100,1.132038288,0.668903803,6.094,10000,4715.09
10848,975,100,1.072571744,0.665929204,6.094,10000,4730.95
10824,945,100,1.131431767,0.66962306,6.094,10000,4652.78
10752,925,100,1.098611111,0.665178571,6.094,10000,4635.95
10728,915,100,1.0625,0.668903803,6.094,10000,4657.11
10872,910,100,1.007270694,0.671081678,6.094,10000,4698.79
10680,905,100,1.089285714,0.669662921,6.094,10000,4622.74
10728,900,100,1.11586758,0.673378076,6.094,10000,4604.9
10824,895,100,1.003378378,0.671840355,6.094,10000,4681.06
10656,890,100,1.077947846,0.668918919,6.094,10000,4606.49
10608,885,100,1.034297052,0.667420814,6.094,10000,4628.12
10512,880,100,1.136415525,0.666666667,6.094,10000,4537.73
10416,875,100,1.126446759,0.668202765,6.094,10000,4539.45
10368,870,100,1.099425287,0.664351852,6.094,10000,4542.74
10296,865,100,1.014756944,0.664335664,6.094,10000,4600.49
10248,860,100,1.08912037,0.662763466,6.094,10000,4529.11
10128,855,100,1.035504695,0.663507109,6.094,10000,4563.33
10032,850,100,1.002678571,0.66507177,6.094,10000,4584.64
9936,850,100,1.12440048,0.664251208,6.094,10000,4482.34
9792,845,100,1.122871046,0.664215686,6.094,10000,4473.11
9648,840,100,1.145987654,0.664179104,6.094,10000,4445.38
9552,835,100,1.157338308,0.663316583,6.094,10000,4423.38
9576,835,100,1.057524876,0.664160401,6.094,10000,4506.83
9528,825,100,1.122493734,0.664987406,6.094,10000,4439.49
9432,825,100,1.153625954,0.666666667,6.094,10000,4417.03
9432,820,100,1.063596491,0.661577608,6.094,10000,4468.45
9384,820,100,1.127209596,0.662404092,6.094,10000,4418.85
9336,815,100,1.14709596,0.66066838,6.094,10000,4388.51
9288,815,100,1.086513995,0.661498708,6.094,10000,4440.22
9264,810,100,1.025252525,0.658031088,6.094,10000,4473.43
9264,810,100,1.142493639,0.660621762,6.094,10000,4382.65
9240,805,100,1.135178117,0.65974026,6.094,10000,4377.48
9144,805,100,1.083333333,0.658792651,6.094,10000,4415.92
9072,805,100,1.154392765,0.658730159,6.094,10000,4355.47
8928,800,100,1.121419271,0.655913978,6.094,10000,4365.18
8928,795,100,1.191137566,0.661290323,6.094,10000,4313.34
8832,790,100,1.160333333,0.660326087,6.094,10000,4326.56
8904,785,100,1.114417989,0.660377358,6.094,10000,4357.56
8736,780,100,1.099798387,0.659340659,6.094,10000,4357.56
8880,775,100,1.167,0.662162162,6.094,10000,4302.01
8832,775,100,1.295698925,0.663043478,6.094,10000,4197.36
8904,770,100,1.263333333,0.663072776,6.094,10000,4216.21
8808,765,100,1.43077957,0.662125341,6.094,10000,4067.03
8808,765,100,1.359126984,0.656675749,6.094,10000,4107.09
8808,760,100,1.324666667,0.659400545,6.094,10000,4134.08
8856,760,100,1.396333333,0.661246612,6.094,10000,4083.06
8808,755,100,1.34,0.659400545,6.094,10000,4113.25
8856,755,100,1.327284946,0.66395664,6.094,10000,4137.58
8832,750,100,1.281746032,0.657608696,6.094,10000,4145.94
8736,750,100,1.223454301,0.659340659,6.094,10000,4198.85
8736,745,100,1.186333333,0.656593407,6.094,10000,4213.84
8808,745,100,1.30577957,0.662125341,6.094,10000,4131.25
8760,745,100,1.304200542,0.663013699,6.094,10000,4134.35
8784,740,100,1.275333333,0.658469945,6.094,10000,4134.67
8712,740,100,1.261760753,0.658402204,6.094,10000,4145.72
8640,735,100,1.186653117,0.658333333,6.094,10000,4199.42
8760,735,100,1.225806452,0.660273973,6.094,10000,4173.42
8688,730,100,1.296106557,0.662983425,6.094,10000,4112.05
2208,2960,100,0.1,0.99,6.094,10000,7543.05
2736,2990,100,0.1,0.99,6.094,10000,7575.56
2904,3025,100,0.1,0.99,6.094,10000,7611.6
3072,3015,100,0.1,0.99,6.094,10000,7602.4
3696,2920,100,0.1,0.99,6.094,10000,7510.38
4608,2985,100,3.875,0.96875,6.094,10000,7399.8
4656,2915,100,4.171296296,0.953608247,6.094,10000,7228.13
4656,2900,100,2.961805556,0.93814433,6.094,10000,7200.35
4416,2900,100,4.5625,0.956521739,6.094,10000,7212.47
5832,2840,100,1.871031746,0.913580247,6.094,10000,7147.17
5856,2830,100,1.685763889,0.901639344,6.094,10000,7123.19
6168,2825,100,1.583333333,0.902723735,6.094,10000,7138.58
6048,2820,100,1.634057971,0.908730159,6.094,10000,7143.26
6168,2815,100,1.644097222,0.906614786,6.094,10000,7131.62
6024,2795,100,1.78442029,0.908366534,6.094,10000,7097.11
5976,2790,100,1.613505747,0.883534137,6.094,10000,7041.23
6120,2785,100,1.741071429,0.890196078,6.094,10000,7037.26
5904,2780,100,1.786858974,0.894308943,6.094,10000,7036.27
5808,2770,100,1.706666667,0.896694215,6.094,10000,7044.19
6024,2765,100,1.605654762,0.888446215,6.094,10000,7031.81
5808,2750,100,1.671296296,0.888429752,6.094,10000,7004.43
5832,2735,100,1.529761905,0.884773663,6.094,10000,7001.54
6024,2725,100,1.372222222,0.880478088,6.094,10000,7009.01
6096,2715,100,1.522222222,0.881889764,6.094,10000,6976.97
6048,2710,100,1.295698925,0.876984127,6.094,10000,6998.68
6000,2705,100,1.400537634,0.876,6.094,10000,6971.46
6048,2700,100,1.233333333,0.861111111,6.094,10000,6962.4
5904,2695,100,1.170238095,0.857723577,6.094,10000,6961.39
5976,2690,100,1.263888889,0.855421687,6.094,10000,6931.69
5880,2685,100,1.352380952,0.857142857,6.094,10000,6911.41
5880,2680,100,1.337121212,0.865306122,6.094,10000,6929.76
5832,2675,100,1.31004902,0.860082305,6.094,10000,6916.79
5808,2670,100,1.462239583,0.867768595,6.094,10000,6901.25
5856,2670,100,1.076388889,0.852459016,6.094,10000,6944.57
6048,2670,100,1.221428571,0.861111111,6.094,10000,6934.51
6096,2665,100,1.412990196,0.866141732,6.094,10000,6903.95
6024,2660,100,1.380050505,0.868525896,6.094,10000,6910.68
5976,2660,100,1.366421569,0.863453815,6.094,10000,6899.98
5976,2655,100,1.292857143,0.859437751,6.094,10000,6899.85
5808,2650,100,1.255050505,0.863636364,6.094,10000,6911.08
5688,2645,100,1.486519608,0.856540084,6.094,10000,6840.5
5592,2635,100,1.287760417,0.862660944,6.094,10000,6884.95
5736,2630,100,1.267156863,0.857740586,6.094,10000,6873.56
5736,2630,100,1.41540404,0.861924686,6.094,10000,6853.84
5544,2630,100,1.175245098,0.852813853,6.094,10000,6880.04
5496,2625,100,1.36489899,0.855895197,6.094,10000,6841.56
5448,2620,100,1.398989899,0.854625551,6.094,10000,6825.88
5496,2620,100,1.279411765,0.851528384,6.094,10000,6843.82
5640,2615,100,1.068287037,0.846808511,6.094,10000,6876.67
5568,2615,100,1.236904762,0.849137931,6.094,10000,6843.03
5568,2615,100,1.073198198,0.840517241,6.094,10000,6861.5
5496,2610,100,1.166666667,0.847161572,6.094,10000,6848.52
5592,2605,100,1.199324324,0.841201717,6.094,10000,6823.34
5544,2605,100,1.188657407,0.844155844,6.094,10000,6832.08
6960,2570,100,1.151909722,0.834482759,6.094,10000,6798.02
6984,2560,100,1.169384058,0.841924399,6.094,10000,6800.45
7032,2555,100,1.199652778,0.836177474,6.094,10000,6775.79
7008,2550,100,1.074829932,0.832191781,6.094,10000,6792.45
6984,2545,100,0.959150327,0.824742268,6.094,10000,6801.8
6912,2540,100,0.877403846,0.819444444,6.094,10000,6807.74
6792,2535,100,0.900641026,0.816254417,6.094,10000,6789.08
6816,2530,100,0.953431373,0.820422535,6.094,10000,6777.85
6816,2520,100,0.839166667,0.823943662,6.094,10000,6804.89
6696,2515,100,0.934640523,0.817204301,6.094,10000,6760.23
6816,2515,100,0.931372549,0.820422535,6.094,10000,6768.59
6720,2515,100,0.987179487,0.814285714,6.094,10000,6740.4
6888,2510,100,1.018429487,0.818815331,6.094,10000,6737.69
6744,2510,100,1.04,0.822064057,6.094,10000,6736.92
6720,2505,100,0.946666667,0.821428571,6.094,10000,6755.22
6696,2500,100,0.839869281,0.817204301,6.094,10000,6771.03
6600,2495,100,1.0525,0.818181818,6.094,10000,6708.84
6672,2490,100,0.986111111,0.816546763,6.094,10000,6719.27
6624,2485,100,0.955929487,0.811594203,6.094,10000,6712.38
6648,2470,100,0.949346405,0.815884477,6.094,10000,6707.54
6600,2465,100,0.895424837,0.814545455,6.094,10000,6714.35
6528,2465,100,1.0375,0.816176471,6.094,10000,6677.59
6624,2460,100,0.963235294,0.815217391,6.094,10000,6692.01
6576,2460,100,0.868464052,0.813868613,6.094,10000,6715.29
6576,2455,100,0.950833333,0.817518248,6.094,10000,6694.3
6504,2455,100,0.98,0.815498155,6.094,10000,6681.58
6456,2450,100,0.935,0.814126394,6.094,10000,6685.8
6576,2450,100,0.860294118,0.813868613,6.094,10000,6707.45
6480,2445,100,0.973333333,0.814814815,6.094,10000,6671.69
6408,2445,100,1.021258503,0.816479401,6.094,10000,6661.07
6576,2440,100,0.826923077,0.810218978,6.094,10000,6700.17
6504,2440,100,0.97875817,0.811808118,6.094,10000,6659.48
6528,2435,100,0.926697531,0.801470588,6.094,10000,6649.77
6648,2435,100,0.905448718,0.812274368,6.094,10000,6677.43
6600,2435,100,0.890522876,0.814545455,6.094,10000,6685.32
6624,2430,100,0.909591195,0.807971014,6.094,10000,6662.88
6600,2430,100,0.904320988,0.803636364,6.094,10000,6656.08
6648,2425,100,0.900157233,0.80866426,6.094,10000,6662.07
6600,2420,100,0.853773585,0.807272727,6.094,10000,6667.24
6576,2420,100,0.906446541,0.806569343,6.094,10000,6650.51
6648,2415,100,0.921296296,0.805054152,6.094,10000,6639.09
6528,2410,100,0.903044872,0.808823529,6.094,10000,6645.04
6504,2405,100,0.980345912,0.804428044,6.094,10000,6609.08
6600,2400,100,0.914351852,0.803636364,6.094,10000,6622.72
6552,2400,100,0.844135802,0.802197802,6.094,10000,6640.18
6456,2495,100,0.892295597,0.802973978,6.094,10000,6722.69
6360,2495,100,0.952724359,0.803773585,6.094,10000,6705.6
6432,2390,100,0.905660377,0.802238806,6.094,10000,6610.73
6360,2390,100,0.846698113,0.8,6.094,10000,6623.33
6432,2385,100,0.87037037,0.798507463,6.094,10000,6609.29
6480,2385,100,0.838734568,0.8,6.094,10000,6621.9
7152,2380,100,0.880503145,0.822147651,6.094,10000,6652.6
6384,2380,100,0.892295597,0.80075188,6.094,10000,6601.28
6456,2375,100,0.800757576,0.795539033,6.094,10000,6615.1
6480,2375,100,0.822327044,0.803703704,6.094,10000,6623.15
6456,2370,100,0.87345679,0.799256506,6.094,10000,6594.76
6384,2365,100,0.880503145,0.80075188,6.094,10000,6589.56
6336,2360,100,0.775462963,0.795454545,6.094,10000,6606.15
6312,2355,100,0.822115385,0.802281369,6.094,10000,6598.69
6360,2355,100,0.931603774,0.8,6.094,10000,6562.6
6312,2350,100,0.811320755,0.798479087,6.094,10000,6590.18
6336,2350,100,0.916666667,0.803030303,6.094,10000,6567.38
6312,2345,100,1.048611111,0.794676806,6.094,10000,6506.68
6264,2345,100,0.963050314,0.796934866,6.094,10000,6536.23
6240,2340,100,0.912808642,0.792307692,6.094,10000,6537.41
6240,2335,100,1.048611111,0.792307692,6.094,10000,6491
6240,2330,100,1.083333333,0.784615385,6.094,10000,6459.77
6144,2325,100,1.00530303,0.78515625,6.094,10000,6478.96
6072,2325,100,0.954475309,0.786561265,6.094,10000,6496.8
6024,2320,100,0.948302469,0.784860558,6.094,10000,6489.96
6048,2320,100,1.018081761,0.78968254,6.094,10000,6477.85
6000,2315,100,1.000757576,0.78,6.094,10000,6458.77
6048,2315,100,0.970679012,0.785714286,6.094,10000,6479.72
6024,2310,100,1.00154321,0.784860558,6.094,10000,6463.1
6288,2310,100,1.022486772,0.759541985,6.094,10000,6409.91
6360,2305,100,1.136067708,0.758490566,6.094,10000,6365.33
6264,2305,100,1.079365079,0.75862069,6.094,10000,6383.56
6312,2305,100,1.033854167,0.756653992,6.094,10000,6395.61
6312,2300,100,1.073412698,0.760456274,6.094,10000,6384.56
6288,2300,100,1.114417989,0.759541985,6.094,10000,6368.81
6240,2395,100,1.105510753,0.761538462,6.094,10000,6472.35
6144,2395,100,1.088114754,0.76171875,6.094,10000,6477.47
6216,2390,100,1.060846561,0.756756757,6.094,10000,6472.4
6264,2390,100,1.090725806,0.762452107,6.094,10000,6474.2
6192,2285,100,1.066532258,0.759689922,6.094,10000,6368.82
6240,2285,100,1.072089947,0.757692308,6.094,10000,6363.49
6168,2280,100,1.027553763,0.758754864,6.094,10000,6374.83
6216,2275,100,0.998655914,0.760617761,6.094,10000,6383.61
6120,2270,100,1.146174863,0.760784314,6.094,10000,6328.47
8304,2225,100,0.993351064,0.728323699,6.094,10000,6298.55
8160,2200,100,0.96712963,0.735294118,6.094,10000,6293.6
8136,2185,100,0.972527473,0.731563422,6.094,10000,6269.04
8064,2180,100,1.017592593,0.732142857,6.094,10000,6247.1
7992,2175,100,1.049242424,0.735735736,6.094,10000,6236.07
7992,2170,100,0.933608059,0.726726727,6.094,10000,6257.83
8016,2170,100,0.918518519,0.730538922,6.094,10000,6270.71
7968,2165,100,0.961574074,0.728915663,6.094,10000,6245.62
7968,2165,100,1.032509158,0.725903614,6.094,10000,6213.04
7896,2160,100,0.998148148,0.726443769,6.094,10000,6221.06
7896,2155,100,1.031367041,0.729483283,6.094,10000,6208.99
8040,2150,100,1.001373626,0.728358209,6.094,10000,6214.94
7920,2145,100,1.049157303,0.73030303,6.094,10000,6193.85
7920,2140,100,0.920833333,0.727272727,6.094,10000,6232.02
7896,2130,100,0.930555556,0.726443769,6.094,10000,6216.2
7824,2125,100,0.934925094,0.726993865,6.094,10000,6209.44
7896,2120,100,0.929487179,0.723404255,6.094,10000,6200.93
7800,2115,100,0.930397727,0.729230769,6.094,10000,6204.62
7824,2110,100,0.854166667,0.72392638,6.094,10000,6220.18
7848,2110,100,0.937734082,0.727828746,6.094,10000,6194.74
7824,2105,100,0.944907407,0.72392638,6.094,10000,6179.5
7728,2100,100,0.929924242,0.726708075,6.094,10000,6183.96
