AUTOMATION_NAME,API_NO14,Flowback DateTime,Days Online,Hours Online,Hours Producing,Days Producing,PROD_OIL_HR,PROD_WTR_HR,TOTAL_GAS,GAS_24HR,Choke1,Choke2,TBG_PRESS,CSG_PRESS,PROD_SAND,PROD_SAND_VOL,CHLORIDES_PPM,DHG_PRES,HGDRN_BRWN_FBHP,BEGGS_BRILL_FBHP,PETEX2_FBHP,PETEX5_FBHP,FBHP,Gradient,Oil PI,Liquid PI,INITIAL_PRESSURE,date_number,new_date,FORMATION,COLOR,PROP
COOPER5W-15H,4.23894E+13,43475.95833,7.375,177,176,7.333333333,150,331,3627,3627,38,38,0,1435,Y,2,24268,5027.56,5437.1,5497,5466.7,5448.3,5304,0,1.480263158,4.746710526,7736,43475,1/10/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476,7.416666667,178,177,7.375,151,332,3855,3855,38,38,0,1430,Y,2,24268,5015.43,5398.4,5461.9,5429.7,5411.5,5292,0,1.482815057,4.74304419,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.04167,7.458333333,179,178,7.416666667,150,334,3258,3258,38,38,0,1425,Y,2,24268,5004.72,5492,5545.8,5516.3,5497.9,5282,0,1.466992665,4.733496333,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.08333,7.5,180,179,7.458333333,149,332,3461,3461,38,38,0,1415,Y,2,24268,4993.37,5441.5,5502.3,5469.4,5450.9,5270,0,1.450121655,4.681265207,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.125,7.541666667,181,180,7.5,150,331,3386,3386,38,38,0,1405,Y,2,24268,4983.08,5442.7,5498.4,5468.9,5450.5,5260,0,1.453957997,4.662358643,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.16667,7.583333333,182,181,7.541666667,148,327,3679,3679,38,38,0,1395,Y,2,24268,4973.02,5370.5,5432.7,5402,5383.7,5250,0,1.428801287,4.585679807,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.20833,7.625,183,182,7.583333333,151,332,3503,3503,38,38,0,1385,Y,2,24268,4962.21,5403.2,5458.8,5431,5412.9,5239,0,1.45134161,4.642370845,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.25,7.666666667,184,183,7.625,148,330,3495,3495,38,38,0,1370,Y,2,24268,4952.45,5377.5,5438.9,5407.2,5389,5229,0,1.416832868,4.575987236,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.29167,7.708333333,185,184,7.666666667,147,328,3392,3392,38,38,0,1360,Y,2,24268,4942.68,5378.7,5435.7,5406.9,5388.6,5220,0,1.402225755,4.53100159,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.33333,7.75,186,185,7.708333333,148,333,3508,3508,38,38,0,1350,Y,2,24268,4932.56,5357.5,5420.8,5387.3,5369.2,5209,0,1.405619311,4.568262762,7736,43476,1/11/2019,WCA,blue,BP
COOPER5W-15H,4.23894E+13,43476.375,7.791666667,187,186,7.75,148,327,3462,3462,38,38,0,1340,Y,2,24268,4922.67,5342.1,5397.2,5371.8,5353.8,5200,0,1.400630915,4.495268139,7736,43476,1/11/2019,WCA,blue,BP
