well_name,flowback_days,liquid_rate,surface_pressure,temp,gor,water_cut,fbhp,sand_hr,cum_sand,choke
Griffin 2h,4.083333333,4896,1327,100,4.123,0.818627451,6042.32,,3736,57
Griffin 2h,4.125,4872,1325,100,3.943,0.807881773,6017.69,,3736,57
Griffin 2h,4.166666667,4872,1330,100,3.521,0.798029557,6060.82,,3736,57
Griffin 2h,4.208333333,4824,1329,100,3.956,0.805970149,5994.73,,3736,57
Griffin 2h,4.25,4848,1325,100,3.906,0.806930693,6009.19,,3736,57
Griffin 2h,4.291666667,4872,1324,100,3.727,0.802955665,6035.55,,3736,57
Griffin 2h,4.333333333,4992,1311,100,3.554,0.802884615,6096.64,,3736,59
Griffin 2h,4.375,4776,1302,100,3.847,0.804020101,5947.88,,3736,59
Griffin 2h,4.416666667,4944,1305,100,3.171,0.800970874,6131.62,,3736,59
Griffin 2h,4.458333333,4800,1307,100,4.175,0.81,5941.92,,3736,59
Griffin 2h,4.5,4824,1299,100,3.991,0.805970149,5951.85,,3736,59
Griffin 2h,4.541666667,4752,1255,100,3.9,0.808080808,5882.72,94,3830,59
Griffin 2h,4.583333333,4872,1293,100,3.644,0.802955665,6007.19,,3830,59
Griffin 2h,4.625,4848,1295,100,3.633,0.801980198,5998.2,,3830,59
Griffin 2h,4.666666667,4896,1286,100,3.751,0.803921569,5994.91,,3830,59
Griffin 2h,4.708333333,4944,1281,100,3.562,0.800970874,6029.46,,3830,64
Griffin 2h,4.75,4704,1270,100,3.375,0.81122449,5987.47,,3830,64
Griffin 2h,4.791666667,4752,1273,100,4.11,0.823232323,5929.1,,3830,64
Griffin 2h,4.833333333,4824,1270,100,4.009,0.805970149,5912.55,,3830,64
Griffin 2h,4.875,4872,1264,100,3.768,0.807881773,5966.44,,3830,64
Griffin 2h,4.916666667,4824,1261,100,3.517,0.805970149,5977.87,,3830,64
Griffin 2h,4.958333333,4824,1256,100,3.658,0.810945274,5963.05,,3830,64
Griffin 2h,5,4992,1260,100,3.908,0.8125,6007.34,,3830,64
Griffin 2h,5.041666667,4824,1257,100,3.507,0.7960199,5941.18,92,3922,64
Griffin 2h,5.083333333,4776,1260,100,3.607,0.798994975,5917.61,,3922,64
Griffin 2h,5.125,4896,1253,100,3.645,0.808823529,5986.25,,3922,64
