Q_liq,psi,temp,gor,wcut,ID,TVD,fbhp
6978,1202.23,100,3.445,0.839208942,6.094,9487,4434.82
5354,1211.79,100,1.293,0.632050803,6.094,9684,4618.76
7239,1229.55,100,3.149,0.799005387,6.094,9900,4371.06
6117,1236.5,100,1.085,0.666993624,6.094,9592,4575.96
4799,1244.97,100,1.376,0.662012919,6.094,9937,4793.34
5114,1246.97,100,1.303,0.65760657,6.094,9638,4609.18
6187,1251.29,100,1.226,0.667528689,6.094,10081,4878.18
5739,1258.85,100,1.216,0.627112737,6.094,9897,4761.44
15807,1262.07,100,1.525,0.913392801,6.094,10300,5464.17
6474,1293.04,100,1.119,0.682113068,6.094,9592,4665.4
6962,1295.39,100,2.673,0.758402758,6.094,9510,4275.9
5076,1302.46,100,1.308,0.640661939,6.094,9684,4777.25
6989,1309.39,100,3.235,0.83431106,6.094,9487,4591.56
5492,1317.11,100,1.175,0.656773489,6.094,9638,4717.71
7728,1321.66,100,2.832,0.807453416,6.094,9900,4496.64
6450,1326.97,100,1.253,0.677364341,6.094,10081,5000.11
5598,1344.7,100,1.231,0.648267238,6.094,9897,4915.35
4727,1345.56,100,1.356,0.680135392,6.094,9937,4964.35
7013,1351.24,100,1.161,0.691715386,6.094,9592,4763.76
7528,1390.91,100,3.184,0.80021254,6.094,9900,4598.49
5652,1398.04,100,1.502,0.663481953,6.094,9638,4844
4815,1408,100,1.287,0.639875389,6.094,9684,4925.1
7196,1408.77,100,2.48,0.763757643,6.094,9510,4450.76
7084,1412.89,100,2.546,0.826651609,6.094,9487,4766.56
4637,1427.26,100,1.403,0.695277119,6.094,9937,5130.15
6869,1429.18,100,1.179,0.690056777,6.094,9592,4887.58
5416,1439.72,100,1.189,0.659711965,6.094,9897,5064.69
6450,1446.03,100,1.198,0.682790698,6.094,10081,5180.72
7255,1487.23,100,4.812,0.833631978,6.094,9900,4746.59
5661,1495,100,1.298,0.665606783,6.094,9638,4995.37
7192,1506.77,100,2.576,0.763904338,6.094,9510,4619.72
4489,1507.35,100,1.265,0.646691914,6.094,9684,5059.61
5174,1509.34,100,1.247,0.669308079,6.094,9897,5225.03
7037,1510.45,100,2.508,0.825351712,6.094,9487,4906.91
6559,1551.19,100,1.261,0.688672054,6.094,10081,5310.55
6269,1564.49,100,1.144,0.69851651,6.094,9592,5096.74
4727,1577.74,100,1.257,0.656441718,6.094,9684,5128.06
8210,1588.45,100,2.749,0.800974421,6.094,9900,4850.55
15114,1600.16,100,1.412,0.90115125,6.094,10300,5876.01
7327,1602.83,100,2.327,0.838542378,6.094,9487,5050.04
7202,1616.14,100,2.163,0.766453763,6.094,9510,4798.76
6178,1622.04,100,0.927,0.655228229,6.094,9638,5192.69
4903,1631.82,100,1.239,0.659392209,6.094,9684,5202.71
6571,1652.85,100,1.132,0.705676457,6.094,9592,5178.5
5250,1691.89,100,1.25,0.684,6.094,9684,5289
7238,1698.43,100,0.907,0.711246201,6.094,10081,5533.6
6420,1706.51,100,3.931,0.889719626,6.094,9487,5275.93
6833,1713.41,100,1.114,0.704961218,6.094,9592,5266.96
7922,1723.63,100,2.318,0.817975259,6.094,9900,5124.53
7383,1735.88,100,2.901,0.770418529,6.094,9510,4993.41
5680,1755.79,100,0.975,0.697359155,6.094,9684,5371.34
7057,1777.94,100,1.111,0.708374663,6.094,9592,5362.13
7043,1797.62,100,2.959,0.862132614,6.094,9487,5292.12
14422,1801.49,100,1.432,0.901955346,6.094,10300,6094.09
7756,1808.32,100,0.9,0.689014956,6.094,10081,5631.97
6589,1809.45,100,1.023,0.655638185,6.094,9638,5442.13
5837,1824.42,100,1.249,0.702586945,6.094,9684,5462.9
6957,1827.05,100,3.041,0.872789996,6.094,9487,5447.11
7292,1854.98,100,1.103,0.713795941,6.094,9592,5474.02
7215,1874.27,100,3.189,0.804989605,6.094,9900,5247.01
6057,1901.88,100,0.849,0.615981509,6.094,10081,5761.64
6151,1904.91,100,1.296,0.71874492,6.094,9684,5574.97
7477,1931.59,100,3.134,0.805670724,6.094,9900,5370.79
6370,1937.34,100,2.825,0.881632653,6.094,9487,5619.73
6004,1939.93,100,3.354,0.831445703,6.094,9510,5350.73
7660,1944.13,100,1.075,0.719843342,6.094,9592,5606.26
6400,1982.34,100,0.823,0.63,6.094,10081,5863.13
6294,2001.34,100,1.258,0.720686368,6.094,9684,5706.15
13728,2002.27,100,1.469,0.90034965,6.094,10300,6292.18
7240,2022.7,100,2.868,0.805524862,6.094,9900,5535.51
5658,2029.69,100,3.217,0.895015907,6.094,9487,5779.14
7737,2053.26,100,1.087,0.731678945,6.094,9592,5756.71
6668,2060.35,100,0.799,0.642771446,6.094,10081,5979.13
5731,2080.36,100,3.21,0.904554179,6.094,9487,5878.37
6818,2109.3,100,2.547,0.816661778,6.094,9510,5552.69
6785,2118.38,100,2.257,0.79587325,6.094,9510,5378.74
5555,2126.96,100,3.465,0.924572457,6.094,9487,6006.26
6983,2131.86,100,2.09,0.811685522,6.094,9900,5687.87
6564,2155.19,100,0.831,0.6515844,6.094,10081,6113.27
13512,2172.81,100,1.355,0.902309059,6.094,10300,6475.63
5880,2175.12,100,2.933,0.926530612,6.094,9487,6113.67
7036,2188.19,100,2.738,0.839113132,6.094,9510,5716.49
6199,2211.95,100,1.16,0.773673173,6.094,9592,6001.43
7034,2225.43,100,2.508,0.815467728,6.094,9900,5814.31
4450,2243.82,100,4.315,0.96,6.094,9487,6286.75
7296,2262.83,100,3.174,0.861842105,6.094,9510,5873.79
5524,2292.1,100,0.819,0.680123099,6.094,10081,6312.61
6802,2299.7,100,3.974,0.875036754,6.094,9900,5947.06
4764,2320.97,100,2.798,0.947103275,6.094,9487,6367.37
6479,2329.75,100,1.211,0.802901682,6.094,9592,6110.21
6133,2331.54,100,2.585,0.857003098,6.094,9510,6084.62
13656,2332.62,100,1.398,0.896309315,6.094,10300,6651.01
7162,2337.98,100,2.448,0.841105836,6.094,9900,5982.47
7256,2370.44,100,2.631,0.850055127,6.094,9900,6073.87
4573,2387.26,100,3.389,0.965668052,6.094,9487,6511
5943,2390.43,100,0.824,0.719501935,6.094,10081,6407.53
6584,2400.56,100,1.146,0.813487242,6.094,9592,6220.41
7367,2421.81,100,3.418,0.869824895,6.094,9900,6177.78
6176,2446.08,100,0.754,0.732512953,6.094,10081,6512.37
5869,2461.43,100,2.394,0.866927926,6.094,9510,6245.82
7271,2476.09,100,3.146,0.907715582,6.094,9900,6295.94
6315,2477.44,100,1.093,0.833254157,6.094,9592,6391.54
12738,2501.12,100,1.343,0.898963731,6.094,10300,6807.47
6156,2505.54,100,0.774,0.76137102,6.094,10081,6632.25
6447,2512.27,100,3.146,0.908329456,6.094,9900,6410.48
7482,2533.04,100,2.822,0.92702486,6.094,9900,6511.87
6374,2543.63,100,2.394,0.881079385,6.094,9510,6375.57
7083,2573.89,100,3.189,0.938585345,6.094,9900,6647.35
5151,2600.76,100,0.859,0.796932634,6.094,10081,6786.77
5903,2602.58,100,0.876,0.866169744,6.094,9592,6599.84
12569,2604.24,100,1.383,0.894184104,6.094,10300,6928.39
4786,2633.28,100,1.976,0.887588801,6.094,9510,6572.78
4891,2670.57,100,3.057,0.942138622,6.094,9900,6846.56
3511,2716.38,100,0.559,0.911421248,6.094,9592,6819.71
4534,2733.03,100,3.653,0.958094398,6.094,9900,6928.91
4130,2755.78,100,1.38,0.894915254,6.094,9510,6731.53
10475,2772.47,100,2.243,0.893365155,6.094,10300,7076.3
4413,2773.63,100,3.321,0.962610469,6.094,9900,6994.13
4127,2845.85,100,2.285,0.919311849,6.094,9510,6838.58
8532,2971.59,100,1.592,0.897562119,6.094,10300,7262.15
8176,3116.25,100,1.414,0.898483366,6.094,10300,7451.32
8041,3158.06,100,1.462,0.901256063,6.094,10300,7495.07
7992,3215.34,100,1.424,0.903903904,6.094,10300,7554.86
8112,3282.8,100,1.4,0.902366864,6.094,10300,7629.55
7259,3367.73,100,1.567,0.916379667,6.094,10300,7715.6
6216,3449.07,100,1.474,0.926640927,6.094,10300,7829.35
7248,3488.95,100,1.859,0.940397351,6.094,10300,7900.82
2521,189.2,100,1.849,0.808409361,6.094,10282,2970.132
2368,187.12,100,1.976,0.809121622,6.094,10282,2957.65
2216,181.64,100,1.979,0.809115523,6.094,10282,2940.044
2182,173.18,100,1.807,0.810265811,6.094,10282,2958.886
1961,69.85,100,2.083,0.821009689,6.094,10282,2922.069
3551,3285.39,100,24.8,0.995775838,6.094,10041,7785.876
5621,3076.69,100,13.295,0.989147838,6.094,10041,7558.94
6303,2952.62,100,9.254,0.99000476,6.094,10041,7390.544
6275,2850.27,100,17.314,0.994422311,6.094,10041,7272.818
6585,2760.31,100,7.069,0.984510251,6.094,10041,7158.931
7030,2677.42,100,2.668,0.952062589,6.094,10041,7054.814
7287,2598.13,100,2.144,0.94195142,6.094,10041,6963.65
7344,2513.32,100,2.215,0.937908497,6.094,10041,6876.548
7933,2359.81,100,2.141,0.925753183,6.094,10041,6726.339
7224,2239.97,100,1.896,0.913621262,6.094,10041,6590.427
8681,2065.14,100,2.55,0.934454556,6.094,10041,6403.532
8525,1941.93,100,2.796,0.940293255,6.094,10041,6251.568
8384,1844.05,100,3.139,0.941793893,6.094,10041,6133.257
8395,1601.39,100,2.819,0.920547945,6.094,10041,5858.266
8492,1506.52,100,2.61,0.915685351,6.094,10041,5738.415
7690,1432.36,100,2.237,0.915084525,6.094,10041,5653.02
7644,1347.1,100,2.484,0.916797488,6.094,10041,5566.343
6815,1299.58,100,1.48,0.915627293,6.094,10041,5422.488
7428,1193.05,100,2.351,0.917878298,6.094,10041,5357.343
7430,1155.23,100,2.279,0.914131898,6.094,10041,5293.029
7415,1143.23,100,2.791,0.919217802,6.094,10041,5312.151
7247,1112.66,100,2.511,0.920656824,6.094,10041,5239.832
7176,1084.71,100,2.754,0.923076923,6.094,10041,5198.552
6960,1053.03,100,2.616,0.920689655,6.094,10041,5159.046
6770,1014.5,100,2.426,0.921713442,6.094,10041,5104.42
6440,981.81,100,2.711,0.920496894,6.094,10041,5061.972
5760,953.56,100,2.644,0.916666667,6.094,10041,5021.848
5159,924.91,100,2.565,0.909090909,6.094,10041,4985.144
5160,897.87,100,2.468,0.90755814,6.094,10041,4948.532
5059,873.33,100,2.471,0.907689267,6.094,10041,4914.878
4892,850.25,100,2.536,0.908421913,6.094,10041,4883.218
4688,828.53,100,2.573,0.907636519,6.094,10041,4853.427
4438.4,807.23,100,2.718,0.909111391,6.094,10041,4824.198
4656.3,776.15,100,2.52,0.906578184,6.094,10041,4783.648
4679.1,746.86,100,2.551,0.905622876,6.094,10041,4732.873
4582.2,725.92,100,2.578,0.907620794,6.094,10041,4703.125
4451.9,708.76,100,2.636,0.908937757,6.094,10041,4679.136
4349,692.61,100,2.633,0.908944585,6.094,10041,4655.279
4348,662.43,100,2.516,0.908233671,6.094,10041,4609.19
4079,649.98,100,2.708,0.910272126,6.094,10041,4587.929
3962,636.95,100,2.805,0.911913175,6.094,10041,4566.593
3831,626.49,100,2.737,0.906812843,6.094,10041,4547.623
3876,610.99,100,2.64,0.906862745,6.094,10041,4527.99
3812,600.75,100,2.672,0.908709339,6.094,10041,4510.261
3659,586.07,100,2.891,0.912544411,6.094,10041,4493.322
3681,562.51,100,2.968,0.915783754,6.094,10041,4433.323
3566,545.14,100,3.103,0.915311273,6.094,10041,4412.188
3664,532.73,100,1.898,0.868995633,6.094,10041,4394.321
3636,521.8,100,1.881,0.868811881,6.094,10041,4376.74
3589,509.59,100,1.869,0.867651156,6.094,10041,4359.929
3658,487.96,100,1.927,0.865773647,6.094,10041,4307.825
3733,465.18,100,1.88,0.86364854,6.094,10041,4263.338
3925,429.4,100,1.865,0.862165605,6.094,10041,4184.474
4323,377.04,100,2.048,0.865139949,6.094,10041,4056.913
4230,349.23,100,1.895,0.862647754,6.094,10041,4019.861
4132,332.72,100,1.886,0.86447241,6.094,10041,3986.514
4097,319.72,100,1.87,0.865267269,6.094,10041,3956.279
3932,307.88,100,1.909,0.865462869,6.094,10041,3930.239
3867,298.92,100,1.932,0.867339022,6.094,10041,3909.406
3730,293,100,1.895,0.866756032,6.094,10041,3906.987
3743,287.87,100,1.865,0.866951643,6.094,10041,3889.845
3782,276.53,100,1.884,0.863035431,6.094,10041,3838.884
3656,267.61,100,1.879,0.86487965,6.094,10041,3833.92
3560,262.68,100,1.911,0.86488764,6.094,10041,3819.094
3525,257.55,100,1.68,0.865248227,6.094,10041,3806.377
3419,253.82,100,1.653,0.865165253,6.094,10041,3794.563
3396,251.51,100,1.621,0.863368669,6.094,10041,3782.896
7433,2032.78,100,0.999,0.790125118,6.094,9972,6459.42
7124,1931.67,100,1.017,0.778354857,6.094,9972,6412.01
8501,1777.11,100,1.136,0.766850959,6.094,9972,6370.77
8561,1670.78,100,0.94,0.761359654,6.094,9972,6272.99
8480,1550.81,100,1.033,0.747877358,6.094,9972,6040.85
7765,1293.16,100,1.018,0.726851256,6.094,9972,5610.22
7361,1240.24,100,1.075,0.72272789,6.094,9972,5490.75
6963,1233.69,100,1.084,0.717075973,6.094,9972,5378.79
7565,711.56,100,1.265,0.707732981,6.094,9972,4954.57
7740,649.28,100,1.236,0.706589147,6.094,9972,4837.7
7462,612.14,100,1.271,0.709059233,6.094,9972,4719.29
7053,574.98,100,1.266,0.698993336,6.094,9972,4617.03
6640,541.77,100,1.292,0.695180723,6.094,9972,4517.5
6393,510.75,100,1.306,0.692319725,6.094,9972,4411.81
6099,483.45,100,1.311,0.688637482,6.094,9972,4325.62
6426,459.46,100,1.309,0.71599751,6.094,9972,4250.38
5434,431.54,100,1.32,0.681634155,6.094,9972,4179.41
5414,406.58,100,1.326,0.686922793,6.094,9972,4124.34
5300,385.93,100,1.28,0.671698113,6.094,9972,4057.44
5124,371.96,100,1.278,0.667447307,6.094,9972,4008.01
4866,359.42,100,1.3,0.670571311,6.094,9972,3965.58
4680,346.73,100,1.289,0.669871795,6.094,9972,3915.11
4311,335.27,100,1.375,0.66829042,6.094,9972,3877.99
1919,197.77,100,1.823,0.613861386,6.094,9892,2147.491
2884,259.61,100,2.519,0.608183079,6.094,9892,1886.649
2289,263.07,100,1.649,0.512887724,6.094,10268,2389.4
2048,263.11,100,1.807,0.508300781,6.094,10268,2388.25
2200,265.45,100,1.821,0.513636364,6.094,10268,2384.07
2142,266.49,100,1.74,0.506069094,6.094,10268,2364.64
2363,279.78,100,1.922,0.536182818,6.094,10268,2376.27
2526,286.13,100,1.779,0.528899446,6.094,10268,2378.18
2435,290.34,100,1.913,0.540041068,6.094,10268,2382.3
1939,292.08,100,1.868,0.610624033,6.094,9892,2127.127
2674,294.08,100,1.76,0.537771129,6.094,10268,2393.5
2339,296.83,100,2.019,0.536981616,6.094,10268,2396.86
2498,300.05,100,1.939,0.540432346,6.094,10268,2400.45
1946,302.86,100,2,0.613052415,6.094,9892,2096.398
2834,303.84,100,1.798,0.551870148,6.094,10268,2403.5
2711,307.37,100,1.894,0.551457027,6.094,10268,2411.35
2826,310.5,100,1.838,0.551309271,6.094,10268,2422.62
2568,313.57,100,2.07,0.55334891,6.094,10268,2426.95
2026,317.07,100,2.369,0.609081935,6.094,9892,2021.95
3161,317.52,100,1.601,0.55298956,6.094,10268,2453.69
2818,320.08,100,1.874,0.553584102,6.094,10268,2447.8
2819,323.59,100,1.882,0.555161405,6.094,10268,2454.91
2965,326.9,100,1.818,0.554806071,6.094,10268,2463.63
3011,330.42,100,1.808,0.554965128,6.094,10268,2471.44
3000,336.16,100,1.826,0.554666667,6.094,10268,2479.05
3116,340.85,100,1.792,0.555198973,6.094,10268,2488.17
3053,345.63,100,1.853,0.555519161,6.094,10268,2497.76
3062,350.98,100,1.869,0.554539517,6.094,10268,2504.53
3175,355.67,100,1.84,0.555905512,6.094,10268,2515.67
2166,358.79,100,1.777,0.500461681,6.094,10268,2361.78
3138,360.74,100,1.886,0.556086679,6.094,10268,2525.34
3391,365.88,100,1.789,0.556767915,6.094,10268,2536.77
3243,370.71,100,1.878,0.556891767,6.094,10268,2547.8
3235,375.7,100,1.906,0.557650696,6.094,10268,2561
3648,380.69,100,1.746,0.558388158,6.094,10268,2572.43
2930,386.36,100,2.522,0.607167235,6.094,9892,1897.298
3413,386.53,100,1.835,0.559624963,6.094,10268,2585.2
3579,392.21,100,1.782,0.561050573,6.094,10268,2599.1
2992,392.88,100,2.521,0.606951872,6.094,9892,1906.096
3612,399.04,100,1.813,0.560908084,6.094,10268,2614.34
3015,399.65,100,1.933,0.606301824,6.094,9892,1921.516
2821,403.91,100,2.683,0.600850762,6.094,9892,1938.354
3684,405.87,100,1.777,0.559717698,6.094,10268,2632.88
3635,412.37,100,1.809,0.559009629,6.094,10268,2650.41
2953,414.08,100,2.679,0.600406366,6.094,9892,1945.462
3752,419.24,100,1.8,0.560234542,6.094,10268,2668.05
3326,420.84,100,2.429,0.602826218,6.094,9892,1959.523
3777,425.93,100,1.799,0.56049775,6.094,10268,2683.84
3697,430.94,100,2.213,0.598593454,6.094,9892,1976.791
3969,433.24,100,1.751,0.562358277,6.094,10268,2700.64
3306,439.06,100,2.568,0.603145796,6.094,9892,1993.913
4140,440.8,100,1.768,0.575120773,6.094,10268,2720.29
3317,447.36,100,2.573,0.600542659,6.094,9892,2016.637
4153,448.14,100,1.753,0.565856008,6.094,10268,2741.1
3403,451.91,100,2.552,0.599764913,6.094,9892,2035.842
3413,461.47,100,2.637,0.603867565,6.094,9892,2056.768
4150,463.93,100,1.81,0.566024096,6.094,10268,2785.77
4452,471.49,100,1.684,0.563342318,6.094,10268,2811.44
3540,473.03,100,2.627,0.609039548,6.094,9892,2081.735
3699,480.87,100,2.608,0.609894566,6.094,9892,2110.8
4565,481.04,100,1.614,0.563855422,6.094,10268,2834.95
4527,492.51,100,1.697,0.580958692,6.094,10268,2869.29
4623,500.64,100,1.701,0.565217391,6.094,10268,2887.15
4601,509.93,100,1.718,0.564877201,6.094,10268,2918.67
4758,521.48,100,1.766,0.565363598,6.094,10268,2950.05
4852,534.72,100,1.734,0.564921682,6.094,10268,2985.65
4992,549.19,100,1.615,0.563301282,6.094,10268,3029.55
4959,569.03,100,1.674,0.57108288,6.094,10268,3095.74
4631,646.87,100,1.694,0.569423451,6.094,10268,3281.58
4706,659.16,100,1.695,0.570123247,6.094,10268,3312.07
4465,672.33,100,1.839,0.570660694,6.094,10268,3343.74
7228,762.69,100,1.69,0.631433315,6.094,10268,4327.14
5060,775.13,100,1.948,0.592885375,6.094,10268,3576.22
7392,801.75,100,1.695,0.61038961,6.094,10268,4379.77
5055,808.15,100,1.917,0.586152324,6.094,10268,3649.84
5598,826.21,100,1.743,0.587709896,6.094,10268,3689.5
6648,839.59,100,1.723,0.613718412,6.094,10268,4194.45
5743,845.38,100,1.697,0.587671948,6.094,10268,3730.42
7704,845.86,100,1.692,0.61682243,6.094,10268,4457.06
5952,865.05,100,1.687,0.589549731,6.094,10268,3773.86
5793,887.1,100,1.764,0.594855861,6.094,10268,3819.59
8208,895.37,100,1.655,0.616959064,6.094,10268,4546.46
6154,909.12,100,1.686,0.590997725,6.094,10268,3869
6313,937.56,100,1.693,0.592428323,6.094,10268,3922.46
8424,953.92,100,1.639,0.621082621,6.094,10268,4655.42
6580,968.33,100,1.661,0.598176292,6.094,10268,3984.28
6264,1008.25,100,1.699,0.605363985,6.094,10268,4084.06
8904,1034.35,100,1.651,0.633423181,6.094,10268,4790.37
6456,1043.74,100,1.705,0.609665428,6.094,10268,4136.91
7896,1149.98,100,1.642,0.626139818,6.094,10268,4930.45
8784,1296.87,100,1.577,0.62568306,6.094,10268,5038.06
